concept_stateorprovinceresidenceofperson	370
concept_coachesathlete	371
concept_inverseofathleteinjuredhisbodypart	372
concept_agriculturalproductgrowinginstateorprovince	373
concept_farmlocatedinstate	374
concept_inverseofclothingmadefromplant	375
concept_objectfoundinscene	376
concept_personhasage	377
concept_personhasresidenceincountry	378
concept_universityincity	379
concept_inverseoffooddecreasestheriskofdisease	380
concept_persondeathdate	381
concept_cityhastransportation	382
concept_persondiedinlocation	383
concept_invertebrateturnintoinsect	384
concept_inverseoffishservedwithfood	385
concept_inverseofanimalsuchasmollusk	386
concept_personhasfather	387
concept_dateofsportsgame	388
concept_inverseofbeveragemadefrombeverage	389
concept_inverseofinsecteatsgrain	390
concept_agentcontributedtocreativework	391
concept_academicfieldusedinjobposition	392
concept_agentcreatedorganization	393
concept_statehasmountain	394
concept_dateofpersondeath	395
concept_cityofpersondeath	396
concept_agriculturalproductgrowninlandscapefeatures	397
concept_companyhasshareholder	398
concept_countryofpersonbirth	399
concept_husbandof	400
concept_languageofsportsgame	401
concept_personbirthdate	402
concept_jobpositionusesacademicfield	403
concept_athletecoach	404
concept_mountaininstate	405
